TransactionID,CustomerID,ProductID,TransactionDate,Amount,ChargebackStatus,ChargebackReason,Country,City
900,403,72,2023-08-24,455.1,No,,Argentina,Córdoba
901,364,44,2024-01-20,219.23,No,,Costa Rica,Cartago
902,456,32,2023-04-04,176.29,No,,Uruguay,Montevideo
903,398,40,2024-02-01,591.33,No,,Chile,Santiago
904,367,65,2024-06-23,865.45,No,,Venezuela,Maracaibo
905,160,99,2024-04-28,88.64,No,,Venezuela,Valencia
906,227,64,2024-03-19,542.05,No,,Argentina,Rosario
907,500,100,2024-05-06,922.13,No,,Peru,Arequipa
908,270,31,2023-06-19,598.37,No,,Chile,Santiago
909,13,68,2023-07-06,22.56,No,,Argentina,Rosario
910,493,45,2023-10-09,322.6,No,,Chile,Concepción
911,242,79,2024-04-15,685.67,No,,Colombia,Medellín
912,14,42,2024-06-20,416.32,No,,Mexico,Mexico City
913,179,81,2024-07-01,822.67,No,,Argentina,Buenos Aires
914,412,64,2024-04-25,502.18,No,,Brazil,São Paulo
915,252,63,2023-08-13,242.54,No,,Colombia,Medellín
916,356,21,2024-02-19,644.63,No,,Chile,Santiago
917,386,75,2023-02-02,404.43,No,,Venezuela,Caracas
918,318,46,2023-03-20,196.7,No,,Brazil,Rio de Janeiro
919,300,98,2023-08-28,967.68,No,,Chile,Concepción
920,307,51,2023-08-25,305.8,No,,Chile,Santiago
921,320,74,2023-11-20,704.6,No,,Uruguay,Montevideo
922,197,63,2024-04-03,124.34,No,,Costa Rica,Cartago
923,95,95,2024-04-10,370.2,No,,Argentina,Buenos Aires
924,424,39,2023-07-30,880.48,No,,Colombia,Cali
925,432,64,2023-05-17,210.96,No,,Venezuela,Maracaibo
926,98,13,2023-07-19,91.81,No,,Colombia,Medellín
927,467,18,2024-02-16,232.69,No,,Chile,Concepción
928,326,70,2024-06-14,560.96,No,,Mexico,Guadalajara
929,338,36,2023-12-21,314.68,No,,Venezuela,Caracas
930,345,84,2023-08-29,222.89,No,,Chile,Santiago
931,326,95,2023-09-07,194.81,No,,Brazil,Brasília
932,371,99,2024-01-04,52.81,No,,Costa Rica,Alajuela
933,232,33,2023-11-12,555.29,No,,Uruguay,Montevideo
934,446,88,2023-08-02,106.45,No,,Brazil,Rio de Janeiro
935,106,8,2024-04-17,700.26,No,,Chile,Concepción
936,190,83,2024-02-02,765.91,No,,Peru,Arequipa
937,247,65,2023-07-10,333.67,No,,Uruguay,Salto
938,9,2,2024-06-26,328.43,No,,Venezuela,Maracaibo
939,85,55,2024-04-27,615.63,No,,Uruguay,Salto
940,4,59,2023-09-26,995.26,No,,Venezuela,Maracaibo
941,347,51,2023-09-05,125.29,No,,Venezuela,Valencia
942,72,55,2023-08-06,581.07,No,,Uruguay,Punta del Este
943,373,52,2024-01-23,334.64,No,,Venezuela,Valencia
944,116,38,2023-10-10,980.67,No,,Costa Rica,San José
945,326,22,2024-06-22,474.36,No,,Mexico,Monterrey
946,121,5,2023-01-05,474.15,No,,Peru,Arequipa
947,120,72,2023-07-30,952.91,No,,Venezuela,Valencia
948,248,37,2023-10-28,187.14,No,,Costa Rica,Alajuela
949,407,99,2023-10-01,191.8,No,,Mexico,Guadalajara
950,232,77,2023-06-11,827.55,No,,Argentina,Córdoba
951,468,1,2023-12-19,775.03,No,,Chile,Concepción
952,136,37,2023-10-12,773.38,No,,Mexico,Guadalajara
953,339,6,2023-08-16,721.84,No,,Mexico,Monterrey
954,120,35,2023-07-25,444.5,No,,Venezuela,Caracas
955,355,89,2023-08-04,708.56,No,,Costa Rica,Alajuela
956,378,73,2024-02-13,913.89,No,,Chile,Concepción
957,15,6,2023-10-23,164.58,No,,Colombia,Bogotá
958,89,50,2023-09-17,297.72,No,,Chile,Valparaíso
959,289,63,2023-07-30,416.58,No,,Peru,Cusco
960,432,25,2023-05-24,644.75,No,,Venezuela,Maracaibo
961,299,27,2023-02-01,741.11,No,,Peru,Arequipa
962,164,62,2023-05-24,529.82,No,,Costa Rica,Cartago
963,307,5,2023-11-27,130.4,No,,Colombia,Medellín
964,197,74,2023-05-05,473.49,No,,Costa Rica,San José
965,360,41,2023-06-03,727.8,No,,Brazil,Rio de Janeiro
966,15,12,2024-04-02,399.57,No,,Colombia,Bogotá
967,206,26,2023-12-13,882.72,No,,Argentina,Rosario
968,350,71,2023-06-24,305.68,No,,Uruguay,Montevideo
969,454,43,2024-03-11,83.08,No,,Costa Rica,San José
970,67,45,2023-09-17,576.67,No,,Peru,Lima
971,372,42,2023-03-11,500.19,No,,Costa Rica,Cartago
972,392,37,2024-02-26,89.87,No,,Venezuela,Maracaibo
973,404,89,2023-10-27,785.57,No,,Uruguay,Montevideo
974,458,28,2023-06-23,742.6,No,,Costa Rica,Cartago
975,334,51,2023-05-01,310.43,No,,Chile,Valparaíso
976,11,76,2023-10-29,429.65,No,,Uruguay,Montevideo
977,217,21,2023-04-23,54.13,No,,Colombia,Medellín
978,413,80,2024-01-26,714.37,No,,Chile,Valparaíso
979,428,71,2023-02-06,766.32,No,,Peru,Cusco
980,355,72,2023-11-10,230.43,No,,Colombia,Cali
981,140,97,2023-07-06,36.4,No,,Brazil,São Paulo
982,338,37,2024-01-08,6.77,No,,Venezuela,Valencia
983,13,87,2023-01-23,217.54,No,,Uruguay,Salto
984,493,14,2024-06-03,801.14,No,,Peru,Lima
985,428,70,2024-04-11,144.73,No,,Uruguay,Punta del Este
986,145,67,2024-01-29,329.68,No,,Venezuela,Valencia
987,7,17,2023-10-31,458.94,No,,Venezuela,Maracaibo
988,66,51,2024-04-13,614.12,No,,Argentina,Córdoba
989,48,5,2023-10-12,249.62,No,,Colombia,Bogotá
990,208,20,2023-02-13,616.4,No,,Peru,Lima
991,72,47,2024-01-28,993.37,No,,Brazil,São Paulo
992,333,36,2024-06-23,193.67,No,,Mexico,Mexico City
993,440,90,2024-02-09,933.35,No,,Venezuela,Caracas
994,222,28,2023-05-05,427.66,No,,Costa Rica,Cartago
995,283,5,2023-03-08,819.71,No,,Mexico,Mexico City
996,252,54,2024-03-31,137.44,No,,Chile,Concepción
997,235,80,2024-02-22,718.68,No,,Mexico,Guadalajara
998,358,86,2024-06-13,48.89,No,,Chile,Santiago
999,370,48,2024-01-19,116.95,No,,Colombia,Medellín
1000,163,18,2023-07-23,80.42,No,,Costa Rica,Cartago
1001,323,18,2023-12-29,842.89,No,,Uruguay,Salto
1002,329,52,2023-03-22,526.27,No,,Uruguay,Punta del Este
1003,278,77,2023-06-15,137.82,No,,Peru,Cusco
1004,357,77,2023-09-28,552.95,No,,Venezuela,Caracas
1005,353,92,2023-08-05,276.6,No,,Colombia,Cali
1006,405,52,2023-08-18,315.43,No,,Uruguay,Salto
1007,444,58,2023-09-20,536.73,No,,Chile,Santiago
1008,292,60,2023-03-12,774.09,No,,Brazil,Rio de Janeiro
1009,379,59,2023-08-28,512.74,No,,Argentina,Rosario
1010,348,69,2023-01-03,629.46,No,,Chile,Valparaíso
1011,125,78,2023-02-21,316.7,No,,Chile,Santiago
1012,116,1,2023-02-05,347.64,No,,Peru,Cusco
1013,412,44,2023-03-28,78.76,No,,Colombia,Medellín
1014,409,38,2024-01-30,17.63,No,,Uruguay,Montevideo
1015,204,18,2023-08-10,293.65,No,,Costa Rica,Alajuela
1016,396,6,2024-02-14,931.09,No,,Uruguay,Punta del Este
1017,188,83,2023-02-07,196.98,No,,Chile,Valparaíso
1018,16,80,2023-11-08,136.84,No,,Peru,Lima
1019,245,37,2023-12-11,481.22,No,,Chile,Concepción
1020,319,4,2023-04-09,287.08,No,,Costa Rica,San José
1021,49,55,2024-02-09,641.42,No,,Mexico,Mexico City
1022,183,47,2023-10-26,924.02,No,,Chile,Valparaíso
1023,91,47,2024-06-09,600.74,No,,Mexico,Guadalajara
1024,327,33,2023-04-14,476.76,No,,Costa Rica,San José
1025,446,32,2024-02-25,902.12,No,,Argentina,Rosario
1026,151,23,2023-04-20,291.3,No,,Colombia,Cali
1027,232,17,2024-05-13,951.26,No,,Mexico,Guadalajara
1028,25,67,2024-02-03,49.98,No,,Brazil,Brasília
1029,143,12,2023-12-03,323.19,No,,Costa Rica,Cartago
1030,169,84,2023-03-14,410.96,No,,Mexico,Mexico City
1031,307,10,2024-02-14,563.83,No,,Venezuela,Caracas
1032,430,72,2023-06-09,836.78,No,,Chile,Concepción
1033,119,76,2024-02-06,434.43,No,,Venezuela,Caracas
1034,196,74,2023-08-20,765.15,No,,Costa Rica,Alajuela
1035,184,62,2024-02-09,202.47,No,,Colombia,Medellín
1036,314,14,2024-02-12,882.65,No,,Costa Rica,San José
1037,443,71,2023-01-07,63.69,No,,Colombia,Cali
1038,377,75,2023-11-18,384.6,No,,Uruguay,Punta del Este
1039,66,50,2023-12-15,296.04,No,,Venezuela,Caracas
1040,359,88,2024-05-29,40.19,No,,Uruguay,Salto
1041,286,97,2024-04-21,277.57,No,,Uruguay,Salto
1042,382,45,2023-08-03,125.49,No,,Mexico,Mexico City
1043,492,28,2023-08-26,255.8,No,,Uruguay,Montevideo
1044,310,1,2023-07-07,662.46,No,,Mexico,Guadalajara
1045,210,79,2024-03-17,954.87,No,,Uruguay,Salto
1046,50,30,2024-01-03,542.91,No,,Chile,Concepción
1047,16,78,2024-01-19,253.84,No,,Colombia,Cali
1048,93,26,2023-01-29,196.89,No,,Venezuela,Caracas
1049,381,71,2023-01-15,234.07,No,,Costa Rica,San José
1050,198,83,2024-02-29,330.1,No,,Uruguay,Salto
1051,480,15,2023-08-14,23.8,No,,Colombia,Medellín
1052,72,15,2023-01-17,267.75,No,,Colombia,Bogotá
1053,215,91,2023-08-05,620.9,No,,Costa Rica,Cartago
1054,417,81,2023-01-22,472.73,No,,Uruguay,Salto
1055,8,47,2023-04-06,449.67,No,,Chile,Valparaíso
1056,87,57,2024-03-04,461.05,No,,Peru,Arequipa
1057,107,8,2023-03-10,285.22,No,,Chile,Santiago
1058,3,62,2023-03-02,375.68,No,,Brazil,São Paulo
1059,265,42,2023-12-23,414.77,No,,Argentina,Rosario
1060,42,83,2024-03-28,827.48,No,,Uruguay,Punta del Este
1061,452,41,2023-08-15,703.74,No,,Peru,Cusco
1062,152,97,2023-01-21,48.26,No,,Colombia,Bogotá
1063,225,39,2023-05-11,580.01,No,,Costa Rica,Cartago
1064,130,96,2023-11-24,174.97,No,,Colombia,Medellín
1065,203,62,2023-04-02,302.19,No,,Brazil,Brasília
1066,196,71,2023-04-06,769.7,No,,Venezuela,Valencia
1067,32,25,2023-11-12,240.05,No,,Uruguay,Salto
1068,36,32,2023-03-06,611.37,No,,Uruguay,Salto
1069,449,95,2023-10-24,57.69,No,,Peru,Arequipa
1070,78,58,2024-03-03,806.0,No,,Peru,Lima
1071,153,87,2024-03-06,236.18,No,,Brazil,São Paulo
1072,408,65,2023-06-19,494.04,No,,Brazil,Rio de Janeiro
1073,150,39,2024-01-09,838.16,No,,Mexico,Guadalajara
1074,334,80,2023-09-13,536.32,No,,Argentina,Córdoba
1075,131,94,2023-08-04,991.88,No,,Colombia,Medellín
1076,254,37,2023-04-11,248.66,No,,Brazil,Brasília
1077,319,7,2023-05-11,290.04,No,,Chile,Valparaíso
1078,439,71,2024-05-07,601.98,No,,Brazil,Brasília
1079,54,90,2023-04-16,544.16,No,,Venezuela,Valencia
1080,49,25,2023-09-26,276.03,No,,Colombia,Cali
1081,397,90,2023-04-29,695.56,No,,Uruguay,Montevideo
1082,408,80,2023-03-07,897.98,No,,Venezuela,Valencia
1083,297,13,2024-06-17,48.36,No,,Brazil,Rio de Janeiro
1084,312,86,2023-06-11,70.49,No,,Costa Rica,San José
1085,408,62,2024-03-06,423.46,No,,Peru,Arequipa
1086,1,24,2024-03-10,737.88,No,,Venezuela,Maracaibo
1087,183,90,2023-10-10,382.01,No,,Peru,Cusco
1088,27,19,2023-08-05,811.92,No,,Venezuela,Maracaibo
1089,45,7,2023-04-23,201.59,No,,Peru,Arequipa
1090,111,32,2024-06-06,190.85,No,,Costa Rica,Alajuela
1091,260,96,2024-04-15,704.33,No,,Uruguay,Punta del Este
1092,286,65,2023-01-02,532.17,No,,Uruguay,Salto
1093,32,71,2023-12-30,43.83,No,,Uruguay,Punta del Este
1094,232,67,2023-05-21,117.46,No,,Chile,Concepción
1095,239,63,2024-03-26,838.84,No,,Argentina,Buenos Aires
1096,171,23,2023-06-24,209.44,No,,Brazil,Rio de Janeiro
1097,14,78,2023-07-31,653.5,No,,Mexico,Mexico City
1098,392,24,2024-02-13,788.42,No,,Peru,Lima
1099,293,96,2023-06-12,559.38,No,,Uruguay,Montevideo
1100,176,16,2024-04-30,263.56,No,,Brazil,Brasília
1101,412,6,2024-02-11,152.67,No,,Argentina,Rosario
1102,34,41,2023-11-17,718.3,No,,Colombia,Bogotá
1103,285,97,2024-05-16,279.08,No,,Chile,Concepción
1104,140,39,2023-10-31,884.18,No,,Uruguay,Montevideo
1105,60,5,2023-07-09,457.31,No,,Venezuela,Maracaibo
1106,4,60,2023-01-23,275.62,No,,Brazil,Brasília
1107,317,4,2023-01-13,691.61,No,,Venezuela,Valencia
1108,318,61,2024-05-28,875.59,No,,Mexico,Monterrey
1109,66,13,2024-01-04,679.6,No,,Chile,Concepción
1110,174,31,2023-06-11,81.45,No,,Colombia,Medellín
1111,108,41,2023-09-12,315.87,No,,Chile,Santiago
1112,413,84,2024-04-24,286.07,No,,Argentina,Rosario
1113,185,3,2023-02-10,387.42,No,,Peru,Lima
1114,62,40,2024-03-24,379.66,No,,Chile,Concepción
1115,377,92,2023-11-01,93.42,No,,Colombia,Medellín
1116,209,36,2024-01-18,570.44,No,,Mexico,Guadalajara
1117,383,99,2024-03-12,20.48,No,,Mexico,Monterrey
1118,278,42,2024-05-11,819.96,No,,Costa Rica,Cartago
1119,22,21,2024-05-06,578.07,No,,Peru,Cusco
1120,479,2,2023-06-01,143.88,No,,Peru,Cusco
1121,272,96,2023-12-26,171.36,No,,Mexico,Guadalajara
1122,263,29,2024-02-12,995.35,No,,Colombia,Bogotá
1123,385,22,2023-11-26,411.42,No,,Costa Rica,Cartago
1124,461,27,2023-06-25,552.48,No,,Mexico,Guadalajara
1125,273,36,2023-05-27,355.78,No,,Costa Rica,Alajuela
1126,365,69,2024-05-01,986.24,No,,Argentina,Córdoba
1127,415,29,2023-07-30,282.32,No,,Venezuela,Maracaibo
1128,2,59,2023-07-23,981.92,No,,Chile,Concepción
1129,450,38,2023-08-29,557.18,No,,Chile,Valparaíso
1130,466,63,2023-12-02,153.16,No,,Chile,Valparaíso
1131,132,54,2023-06-04,557.28,No,,Chile,Santiago
1132,452,28,2023-10-02,549.68,No,,Chile,Valparaíso
1133,142,56,2023-10-04,613.56,No,,Costa Rica,Alajuela
1134,283,54,2023-10-27,610.64,No,,Brazil,São Paulo
1135,425,97,2023-09-06,142.34,No,,Venezuela,Caracas
1136,409,94,2024-06-17,801.35,No,,Argentina,Rosario
1137,343,83,2024-04-04,494.72,No,,Peru,Cusco
1138,7,11,2023-06-30,121.24,No,,Chile,Santiago
1139,264,84,2023-09-23,569.88,No,,Brazil,Rio de Janeiro
1140,101,28,2023-11-04,708.19,No,,Colombia,Cali
1141,129,78,2023-04-19,610.73,No,,Mexico,Monterrey
1142,169,40,2023-08-15,216.96,No,,Venezuela,Maracaibo
1143,231,68,2023-12-15,663.24,No,,Chile,Valparaíso
1144,236,49,2023-06-09,361.94,No,,Chile,Valparaíso
1145,261,28,2023-03-12,166.87,No,,Mexico,Monterrey
1146,6,43,2023-06-15,765.89,No,,Argentina,Rosario
1147,379,42,2024-02-21,390.96,No,,Mexico,Monterrey
1148,102,10,2024-02-13,542.85,No,,Venezuela,Valencia
1149,41,48,2024-02-20,355.5,No,,Uruguay,Punta del Este
1150,88,28,2023-08-22,141.93,No,,Colombia,Cali
1151,152,93,2023-06-26,264.9,No,,Costa Rica,Alajuela
1152,32,70,2023-11-21,917.84,No,,Mexico,Mexico City
1153,488,19,2023-06-03,533.75,No,,Brazil,Brasília
1154,432,8,2023-06-13,733.93,No,,Mexico,Guadalajara
1155,94,98,2023-11-09,572.7,No,,Colombia,Medellín
1156,42,20,2024-02-20,690.16,No,,Uruguay,Montevideo
1157,399,26,2023-05-15,26.8,No,,Chile,Concepción
1158,431,18,2023-02-01,939.56,No,,Costa Rica,Alajuela
1159,439,28,2024-04-19,951.81,No,,Venezuela,Valencia
1160,290,70,2023-05-19,489.47,No,,Mexico,Guadalajara
1161,382,56,2023-07-30,654.73,No,,Chile,Concepción
1162,179,86,2023-06-02,417.92,No,,Uruguay,Salto
1163,407,27,2024-05-06,323.31,No,,Argentina,Rosario
1164,233,30,2023-11-17,884.84,No,,Mexico,Monterrey
1165,360,36,2023-06-19,21.51,No,,Mexico,Mexico City
1166,381,76,2023-09-01,952.25,No,,Chile,Valparaíso
1167,93,76,2023-05-14,284.7,No,,Costa Rica,Alajuela
1168,384,18,2023-06-16,509.99,No,,Colombia,Medellín
1169,475,8,2024-01-13,579.89,No,,Venezuela,Caracas
1170,16,2,2024-03-31,367.35,No,,Uruguay,Montevideo
1171,491,73,2023-01-21,957.4,No,,Costa Rica,Cartago
1172,270,2,2023-02-13,755.13,No,,Argentina,Córdoba
1173,170,58,2023-03-05,78.59,No,,Brazil,Rio de Janeiro
1174,205,96,2024-05-08,158.78,No,,Argentina,Rosario
1175,493,42,2023-07-24,46.32,No,,Chile,Santiago
1176,263,11,2024-07-01,187.05,No,,Brazil,Brasília
1177,249,59,2023-06-19,91.99,No,,Brazil,Rio de Janeiro
1178,470,80,2023-03-06,963.79,No,,Chile,Concepción
1179,255,56,2024-05-14,616.44,No,,Mexico,Mexico City
1180,121,81,2023-01-25,547.81,No,,Colombia,Bogotá
1181,178,32,2023-12-20,361.83,No,,Chile,Concepción
1182,271,39,2023-09-20,472.17,No,,Uruguay,Punta del Este
1183,325,5,2024-02-29,229.83,No,,Colombia,Medellín
1184,455,70,2023-12-19,900.02,No,,Mexico,Mexico City
1185,6,99,2023-10-05,717.52,No,,Argentina,Rosario
1186,286,28,2023-09-22,357.51,No,,Brazil,São Paulo
1187,434,88,2023-12-06,350.03,No,,Uruguay,Punta del Este
1188,298,56,2024-05-30,255.86,No,,Mexico,Mexico City
1189,119,30,2023-09-14,382.28,No,,Uruguay,Montevideo
1190,52,93,2023-05-09,678.07,No,,Venezuela,Valencia
1191,63,77,2023-05-28,790.57,No,,Peru,Cusco
1192,386,1,2023-03-13,46.82,No,,Brazil,Brasília
1193,336,30,2023-11-04,299.25,No,,Brazil,Brasília
1194,409,71,2023-12-27,956.23,No,,Venezuela,Valencia
1195,258,29,2024-01-26,374.38,No,,Brazil,Rio de Janeiro
1196,445,67,2024-01-29,524.7,No,,Mexico,Guadalajara
1197,59,42,2023-05-01,937.63,No,,Chile,Valparaíso
1198,490,99,2023-11-20,654.49,No,,Argentina,Rosario
1199,81,11,2023-08-19,97.09,No,,Venezuela,Maracaibo
1200,51,31,2023-04-17,799.01,No,,Argentina,Rosario
1201,451,6,2024-03-18,358.65,No,,Venezuela,Maracaibo
1202,207,51,2023-10-05,895.57,No,,Mexico,Guadalajara
1203,447,62,2024-06-29,313.04,No,,Mexico,Monterrey
1204,52,16,2023-04-24,976.6,No,,Chile,Valparaíso
1205,435,64,2023-08-11,800.77,No,,Argentina,Rosario
1206,7,53,2023-11-18,37.59,No,,Mexico,Mexico City
1207,408,90,2024-05-30,642.75,No,,Peru,Arequipa
1208,495,3,2023-06-24,600.34,No,,Argentina,Buenos Aires
1209,298,58,2024-05-15,313.98,No,,Peru,Lima
1210,135,5,2024-05-24,717.25,No,,Argentina,Buenos Aires
1211,275,42,2023-03-01,777.36,No,,Costa Rica,Cartago
1212,390,42,2023-07-10,835.4,No,,Mexico,Mexico City
1213,427,11,2023-05-19,369.08,No,,Costa Rica,San José
1214,79,32,2023-09-22,143.18,No,,Venezuela,Maracaibo
1215,63,57,2023-10-05,739.07,No,,Brazil,São Paulo
1216,131,40,2023-10-17,557.26,No,,Mexico,Mexico City
1217,280,97,2023-06-13,297.6,No,,Peru,Arequipa
1218,495,73,2023-08-16,337.15,No,,Venezuela,Valencia
1219,262,17,2023-04-13,987.99,No,,Brazil,Brasília
1220,302,11,2023-08-21,836.76,No,,Peru,Cusco
1221,130,47,2023-08-11,447.0,No,,Peru,Lima
1222,489,58,2023-08-16,775.19,No,,Mexico,Mexico City
1223,27,100,2023-11-29,304.71,No,,Mexico,Guadalajara
1224,32,33,2024-01-15,19.75,No,,Argentina,Córdoba
1225,339,6,2024-05-17,909.16,No,,Chile,Santiago
1226,36,49,2023-08-10,395.99,No,,Mexico,Guadalajara
1227,282,46,2023-11-29,390.78,No,,Colombia,Cali
1228,393,81,2023-01-08,982.4,No,,Colombia,Bogotá
1229,447,4,2023-04-05,566.75,No,,Mexico,Guadalajara
1230,23,73,2023-01-26,308.8,No,,Peru,Lima
1231,475,60,2023-10-21,523.49,No,,Uruguay,Punta del Este
1232,465,85,2024-03-12,215.02,No,,Argentina,Córdoba
1233,244,30,2023-02-14,517.18,No,,Colombia,Medellín
1234,438,30,2023-04-11,210.21,No,,Uruguay,Salto
1235,331,39,2023-10-04,646.76,No,,Colombia,Bogotá
1236,79,65,2023-09-09,988.6,No,,Chile,Santiago
1237,476,35,2023-07-06,353.17,No,,Costa Rica,Alajuela
1238,231,21,2023-04-12,399.04,No,,Chile,Santiago
1239,216,97,2023-12-27,674.84,No,,Brazil,São Paulo
1240,49,45,2023-02-10,904.88,No,,Colombia,Cali
1241,226,88,2024-01-18,459.2,No,,Venezuela,Caracas
1242,34,74,2023-07-09,348.55,No,,Venezuela,Maracaibo
1243,341,84,2023-07-17,192.39,No,,Costa Rica,Alajuela
1244,11,91,2023-01-02,578.16,No,,Brazil,Brasília
1245,285,36,2023-07-28,225.85,No,,Chile,Santiago
1246,19,75,2023-07-02,200.42,No,,Brazil,Brasília
1247,363,87,2023-10-17,608.22,No,,Mexico,Guadalajara
1248,382,43,2023-09-25,513.05,No,,Uruguay,Salto
1249,398,77,2024-01-01,837.25,No,,Brazil,São Paulo
1250,47,5,2023-01-10,199.41,No,,Peru,Arequipa
1251,125,63,2023-04-10,616.03,No,,Colombia,Bogotá
1252,119,87,2023-02-08,338.48,No,,Colombia,Medellín
1253,283,82,2023-02-05,136.05,No,,Brazil,Brasília
1254,242,23,2023-06-07,680.63,No,,Uruguay,Montevideo
1255,136,39,2023-09-26,914.96,No,,Mexico,Mexico City
1256,89,95,2023-05-08,586.09,No,,Chile,Concepción
1257,191,14,2023-08-24,613.22,No,,Colombia,Medellín
1258,178,65,2023-12-17,303.28,No,,Argentina,Córdoba
1259,141,23,2024-04-10,949.45,No,,Argentina,Rosario
1260,219,56,2023-03-18,200.51,No,,Costa Rica,Cartago
1261,132,87,2023-11-27,327.19,No,,Mexico,Guadalajara
1262,373,67,2023-05-10,447.06,No,,Chile,Concepción
1263,412,86,2024-03-25,141.47,No,,Costa Rica,Alajuela
1264,381,77,2023-05-17,649.52,No,,Chile,Concepción
1265,118,56,2023-06-13,496.16,No,,Venezuela,Caracas
1266,164,64,2024-03-15,118.13,No,,Brazil,Rio de Janeiro
1267,29,5,2023-06-17,713.77,No,,Brazil,Brasília
1268,87,84,2024-02-27,193.02,No,,Chile,Concepción
1269,425,10,2023-04-03,380.81,No,,Peru,Cusco
1270,91,12,2024-06-02,109.31,No,,Venezuela,Valencia
1271,354,65,2023-03-03,903.17,No,,Chile,Valparaíso
1272,109,19,2023-05-09,668.87,No,,Colombia,Medellín
1273,22,64,2023-03-11,900.67,No,,Argentina,Buenos Aires
1274,31,62,2023-09-02,778.53,No,,Costa Rica,Cartago
1275,100,61,2023-12-28,543.68,No,,Costa Rica,Alajuela
1276,308,75,2024-02-01,796.96,No,,Peru,Cusco
1277,427,74,2023-05-19,87.82,No,,Costa Rica,San José
1278,285,67,2024-02-17,614.99,No,,Brazil,Brasília
1279,460,76,2024-06-06,566.01,No,,Uruguay,Salto
1280,277,86,2023-08-17,596.66,No,,Venezuela,Valencia
1281,4,16,2023-01-26,918.78,No,,Brazil,Rio de Janeiro
1282,457,47,2023-01-20,44.19,No,,Mexico,Guadalajara
1283,399,83,2023-12-05,766.74,No,,Argentina,Rosario
1284,116,82,2024-02-18,831.85,No,,Venezuela,Caracas
1285,133,49,2023-08-18,158.13,No,,Costa Rica,Cartago
1286,204,57,2023-01-02,594.47,No,,Colombia,Medellín
1287,427,11,2023-09-15,294.9,No,,Mexico,Monterrey
1288,305,68,2023-01-18,544.93,No,,Colombia,Medellín
1289,375,4,2023-08-07,463.83,No,,Uruguay,Montevideo
1290,426,3,2024-05-20,317.89,No,,Mexico,Guadalajara
1291,217,13,2024-06-12,677.95,No,,Argentina,Córdoba
1292,43,47,2023-08-03,199.17,No,,Uruguay,Salto
1293,350,33,2024-01-14,982.59,No,,Chile,Concepción
1294,494,46,2024-03-17,50.18,No,,Venezuela,Maracaibo
1295,470,80,2024-01-06,195.46,No,,Peru,Lima
1296,109,62,2024-02-16,462.3,No,,Uruguay,Montevideo
1297,453,24,2023-07-31,534.57,No,,Uruguay,Punta del Este
1298,19,63,2024-05-19,338.73,No,,Brazil,Rio de Janeiro
1299,67,57,2023-01-19,50.8,No,,Costa Rica,Alajuela
1300,204,75,2024-03-29,800.59,No,,Venezuela,Maracaibo
1301,427,85,2023-07-01,911.05,No,,Chile,Santiago
1302,90,38,2023-06-13,172.26,No,,Peru,Arequipa
1303,61,25,2024-05-19,216.19,No,,Chile,Concepción
1304,227,97,2024-01-25,264.62,No,,Uruguay,Salto
1305,1,76,2023-05-09,366.9,No,,Chile,Concepción
1306,18,9,2023-12-31,115.94,No,,Chile,Concepción
1307,36,74,2023-01-23,424.05,No,,Venezuela,Caracas
1308,116,28,2023-03-28,545.36,No,,Chile,Concepción
1309,129,23,2024-02-01,556.34,No,,Argentina,Córdoba
1310,65,22,2023-08-09,476.64,No,,Colombia,Medellín
1311,193,36,2024-06-13,715.92,No,,Argentina,Rosario
1312,190,78,2024-01-04,313.55,No,,Argentina,Buenos Aires
1313,75,18,2024-01-06,77.99,No,,Venezuela,Valencia
1314,194,88,2023-10-14,725.75,No,,Uruguay,Salto
1315,220,18,2024-04-15,669.15,No,,Peru,Arequipa
1316,373,24,2023-02-08,853.85,No,,Uruguay,Salto
1317,140,58,2023-06-10,874.34,No,,Costa Rica,Cartago
1318,263,1,2023-05-22,305.26,No,,Brazil,Rio de Janeiro
1319,289,18,2023-12-26,373.45,No,,Venezuela,Caracas
1320,304,98,2023-10-25,495.52,No,,Chile,Valparaíso
1321,446,55,2024-02-16,636.33,No,,Venezuela,Caracas
1322,103,10,2023-05-15,524.54,No,,Brazil,Rio de Janeiro
1323,247,44,2024-01-04,754.41,No,,Mexico,Mexico City
1324,17,88,2023-04-04,362.92,No,,Costa Rica,Alajuela
1325,139,35,2023-03-10,175.41,No,,Chile,Santiago
1326,54,65,2024-02-17,790.33,No,,Uruguay,Salto
1327,112,41,2023-03-05,631.22,No,,Chile,Valparaíso
1328,95,97,2024-04-07,141.19,No,,Mexico,Guadalajara
1329,340,42,2023-11-12,883.94,No,,Uruguay,Salto
1330,320,91,2023-06-20,846.09,No,,Colombia,Bogotá
1331,49,71,2023-09-03,225.2,No,,Peru,Cusco
1332,15,58,2023-01-19,80.56,No,,Peru,Lima
1333,148,28,2023-02-18,650.85,No,,Colombia,Bogotá
1334,474,70,2024-03-28,362.13,No,,Argentina,Buenos Aires
1335,199,8,2024-05-29,138.94,No,,Colombia,Bogotá
1336,456,26,2023-11-12,980.59,No,,Colombia,Cali
1337,492,23,2023-08-06,854.55,No,,Brazil,Rio de Janeiro
1338,342,12,2023-12-28,87.07,No,,Peru,Lima
1339,140,73,2023-02-19,639.91,No,,Colombia,Bogotá
